T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
24.48,28.07,21.69,76.53,0.0,2.55,100.6,2012-12-01,Chennai
24.42,27.82,21.36,78.39,2.06,3.99,100.64,2012-12-02,Chennai
25.35,27.79,23.41,88.45,47.79,5.26,100.5,2012-12-03,Chennai
25.67,27.41,24.24,90.04,44.59,4.92,100.45,2012-12-04,Chennai
26.39,29.12,24.81,88.0,11.63,4.5,100.54,2012-12-05,Chennai
25.83,28.92,23.68,83.21,0.52,3.21,100.72,2012-12-06,Chennai
25.41,28.82,22.65,80.19,0.01,2.11,100.71,2012-12-07,Chennai
24.44,28.38,21.23,82.25,0.0,1.7,100.7,2012-12-08,Chennai
24.27,28.15,21.28,77.25,0.0,1.29,100.63,2012-12-09,Chennai
24.03,27.75,21.08,79.96,0.0,1.28,100.62,2012-12-10,Chennai
24.63,28.19,21.81,80.89,0.0,1.43,100.68,2012-12-11,Chennai
24.69,28.53,22.29,81.34,0.0,1.58,100.66,2012-12-12,Chennai
24.86,28.65,22.32,81.94,0.0,1.68,100.73,2012-12-13,Chennai
24.62,28.37,22.22,81.76,0.0,2.58,100.89,2012-12-14,Chennai
24.33,27.49,21.91,78.97,0.01,3.73,100.94,2012-12-15,Chennai
24.6,27.5,22.46,76.77,0.05,4.75,100.92,2012-12-16,Chennai
24.7,27.7,22.8,76.94,0.11,5.14,100.81,2012-12-17,Chennai
24.19,26.99,22.38,77.58,0.19,4.36,100.82,2012-12-18,Chennai
24.12,27.3,22.07,78.78,0.22,3.41,100.72,2012-12-19,Chennai
24.33,27.82,21.88,79.98,0.09,3.27,100.6,2012-12-20,Chennai
24.21,27.71,21.73,79.32,0.01,3.37,100.67,2012-12-21,Chennai
23.74,27.33,21.31,79.53,0.0,3.88,100.72,2012-12-22,Chennai
24.01,27.38,21.46,79.64,0.0,3.93,100.72,2012-12-23,Chennai
24.33,27.54,21.84,77.83,0.01,3.7,100.66,2012-12-24,Chennai
24.7,27.9,22.9,79.43,0.03,4.52,100.54,2012-12-25,Chennai
25.05,28.41,22.9,81.95,0.09,4.75,100.49,2012-12-26,Chennai
24.72,27.2,22.92,82.71,1.17,4.74,100.47,2012-12-27,Chennai
25.2,27.83,23.56,85.76,5.51,4.65,100.38,2012-12-28,Chennai
25.69,28.19,24.26,87.33,18.83,4.81,100.38,2012-12-29,Chennai
26.17,29.07,24.27,86.56,6.12,3.65,100.45,2012-12-30,Chennai
25.94,29.14,23.92,83.57,1.06,2.93,100.49,2012-12-31,Chennai
25.11,28.83,21.96,79.68,0.11,2.45,100.6,2013-01-01,Chennai
23.99,27.98,20.93,81.19,0.0,1.97,100.69,2013-01-02,Chennai
24.89,29.2,21.27,84.91,0.0,1.83,100.73,2013-01-03,Chennai
25.32,28.94,22.83,85.41,0.0,1.96,100.65,2013-01-04,Chennai
25.29,29.32,22.47,84.1,0.0,2.26,100.5,2013-01-05,Chennai
25.21,28.89,22.86,82.74,0.06,2.79,100.54,2013-01-06,Chennai
24.65,28.66,21.8,79.88,0.0,3.23,100.62,2013-01-07,Chennai
24.93,29.26,21.83,77.91,0.0,3.45,100.71,2013-01-08,Chennai
24.79,28.84,21.96,78.13,0.05,3.85,100.75,2013-01-09,Chennai
24.3,28.62,21.16,78.57,0.0,3.15,100.72,2013-01-10,Chennai
23.81,28.4,20.23,80.75,0.0,2.94,100.8,2013-01-11,Chennai
23.74,28.27,20.19,77.23,0.0,2.82,100.92,2013-01-12,Chennai
23.39,28.51,19.58,74.1,0.0,2.4,100.79,2013-01-13,Chennai
23.36,28.47,19.5,74.51,0.0,1.92,100.75,2013-01-14,Chennai
23.73,28.48,20.51,78.06,0.0,1.99,100.87,2013-01-15,Chennai
24.06,28.5,20.81,79.18,0.0,2.72,100.94,2013-01-16,Chennai
24.07,28.11,21.34,75.47,0.01,2.93,100.91,2013-01-17,Chennai
24.5,28.71,21.48,72.22,0.06,2.94,100.92,2013-01-18,Chennai
24.49,29.17,21.29,68.63,0.05,2.79,100.87,2013-01-19,Chennai
24.54,29.1,20.81,77.03,0.03,3.07,100.86,2013-01-20,Chennai
24.44,29.29,20.61,68.75,0.0,3.58,100.96,2013-01-21,Chennai
24.24,28.9,20.5,70.49,0.0,3.53,101.0,2013-01-22,Chennai
24.25,29.01,20.49,71.24,0.0,3.44,101.0,2013-01-23,Chennai
24.27,29.4,20.4,70.75,0.0,3.21,100.92,2013-01-24,Chennai
24.03,28.94,20.43,71.0,0.0,3.65,100.95,2013-01-25,Chennai
24.29,29.21,20.44,71.78,0.0,3.35,100.97,2013-01-26,Chennai
24.85,29.71,21.05,72.07,0.0,2.82,100.98,2013-01-27,Chennai
25.05,29.88,21.64,72.4,0.0,2.74,100.89,2013-01-28,Chennai
25.09,29.85,21.8,74.18,0.0,2.41,100.8,2013-01-29,Chennai
25.11,29.79,22.04,74.98,0.0,2.96,100.88,2013-01-30,Chennai
24.45,29.23,21.25,73.5,0.0,3.46,100.94,2013-01-31,Chennai
23.93,29.25,20.08,68.52,0.0,3.37,100.94,2013-02-01,Chennai
23.69,29.0,20.05,71.2,0.0,2.97,100.87,2013-02-02,Chennai
23.81,29.33,19.49,71.74,0.0,2.88,100.82,2013-02-03,Chennai
24.66,29.71,21.07,76.66,0.0,2.56,100.88,2013-02-04,Chennai
25.62,30.29,22.12,75.41,0.03,3.05,100.91,2013-02-05,Chennai
25.77,30.72,22.38,71.73,0.0,2.65,100.89,2013-02-06,Chennai
25.66,31.78,22.08,70.79,0.0,1.78,100.67,2013-02-07,Chennai
25.86,32.21,21.34,70.52,0.13,2.08,100.58,2013-02-08,Chennai
25.71,31.2,22.08,70.57,0.12,2.93,100.62,2013-02-09,Chennai
25.85,30.41,22.45,72.9,0.06,4.16,100.65,2013-02-10,Chennai
26.05,30.47,23.23,72.06,0.0,3.97,100.68,2013-02-11,Chennai
25.85,30.55,22.37,69.45,0.0,3.92,100.63,2013-02-12,Chennai
25.84,29.69,22.69,73.15,0.01,3.46,100.59,2013-02-13,Chennai
26.73,30.53,23.92,75.77,1.41,2.65,100.63,2013-02-14,Chennai
26.02,28.88,23.77,77.54,4.55,2.34,100.59,2013-02-15,Chennai
26.78,30.75,23.68,77.31,5.76,2.79,100.34,2013-02-16,Chennai
26.71,30.88,24.36,81.64,6.64,2.45,100.28,2013-02-17,Chennai
27.12,31.65,24.52,76.71,3.07,2.27,100.42,2013-02-18,Chennai
26.77,31.53,23.62,73.81,0.36,3.63,100.59,2013-02-19,Chennai
25.92,31.0,22.48,73.68,0.02,3.41,100.69,2013-02-20,Chennai
25.74,31.01,21.71,71.54,0.0,3.42,100.77,2013-02-21,Chennai
25.54,30.93,21.56,73.34,0.0,3.24,100.87,2013-02-22,Chennai
25.51,30.98,21.71,69.84,0.0,2.75,100.91,2013-02-23,Chennai
24.87,31.15,20.38,68.19,0.0,2.45,100.85,2013-02-24,Chennai
25.12,32.13,19.6,64.69,0.0,2.21,100.86,2013-02-25,Chennai
25.67,32.57,20.23,62.97,0.0,2.51,100.83,2013-02-26,Chennai
26.5,33.13,21.46,64.33,0.0,2.13,100.77,2013-02-27,Chennai
26.81,33.3,22.1,65.86,0.0,2.56,100.62,2013-02-28,Chennai
26.4,33.05,21.18,62.07,0.0,2.77,100.65,2013-03-01,Chennai
26.35,32.79,21.26,68.87,0.0,3.18,100.72,2013-03-02,Chennai
26.12,32.47,21.0,67.84,0.0,3.46,100.73,2013-03-03,Chennai
26.98,32.8,21.97,66.3,0.0,3.39,100.77,2013-03-04,Chennai
27.26,31.65,24.08,73.36,3.62,3.94,100.74,2013-03-05,Chennai
27.11,30.24,24.83,80.69,25.54,3.56,100.76,2013-03-06,Chennai
27.33,31.3,24.73,77.52,5.24,3.23,100.78,2013-03-07,Chennai
27.16,31.64,24.18,75.05,0.04,2.48,100.82,2013-03-08,Chennai
27.94,33.53,24.29,70.27,0.01,2.15,100.69,2013-03-09,Chennai
27.97,33.8,23.73,70.62,0.0,2.56,100.51,2013-03-10,Chennai
27.54,33.74,23.11,68.63,0.0,2.83,100.58,2013-03-11,Chennai
27.24,33.57,22.77,68.32,0.0,2.53,100.64,2013-03-12,Chennai
27.39,34.13,22.46,67.6,0.0,2.46,100.64,2013-03-13,Chennai
27.41,34.13,22.63,69.13,0.0,2.75,100.63,2013-03-14,Chennai
26.99,32.96,23.04,70.96,0.01,2.77,100.73,2013-03-15,Chennai
27.01,33.18,22.7,66.69,0.0,2.54,100.79,2013-03-16,Chennai
27.32,33.69,22.62,64.33,0.0,2.43,100.7,2013-03-17,Chennai
27.25,33.37,22.49,67.1,0.0,2.59,100.53,2013-03-18,Chennai
27.94,34.33,23.02,67.16,0.0,2.65,100.49,2013-03-19,Chennai
28.27,34.61,23.74,67.24,0.0,2.33,100.55,2013-03-20,Chennai
28.24,34.59,23.02,64.39,0.0,2.51,100.43,2013-03-21,Chennai
29.0,36.43,22.89,60.96,0.0,2.96,100.28,2013-03-22,Chennai
28.69,35.15,24.1,63.95,0.0,3.3,100.37,2013-03-23,Chennai
27.91,33.97,23.7,65.79,0.01,2.73,100.5,2013-03-24,Chennai
28.64,35.82,22.92,64.67,0.0,2.49,100.42,2013-03-25,Chennai
29.64,36.88,24.45,65.06,0.0,3.26,100.28,2013-03-26,Chennai
29.74,36.39,24.91,66.62,0.0,3.68,100.3,2013-03-27,Chennai
29.33,35.84,24.62,66.67,0.01,3.19,100.39,2013-03-28,Chennai
29.62,35.68,24.85,69.86,0.04,3.39,100.33,2013-03-29,Chennai
30.01,35.55,26.54,69.89,0.01,3.84,100.24,2013-03-30,Chennai
29.8,35.6,26.19,68.49,0.15,3.73,100.27,2013-03-31,Chennai
29.87,36.22,25.03,67.98,0.03,3.6,100.32,2013-04-01,Chennai
30.0,35.19,26.94,69.23,1.15,3.9,100.38,2013-04-02,Chennai
30.11,36.12,25.57,61.88,0.04,2.99,100.35,2013-04-03,Chennai
30.7,37.6,25.14,61.93,0.0,3.66,100.22,2013-04-04,Chennai
31.84,38.6,27.0,61.27,0.01,4.1,100.09,2013-04-05,Chennai
31.79,37.79,28.27,60.4,0.03,3.88,100.06,2013-04-06,Chennai
31.53,37.25,28.2,63.07,0.0,4.57,100.03,2013-04-07,Chennai
30.89,35.99,27.56,67.61,0.01,4.05,100.18,2013-04-08,Chennai
30.63,36.51,26.61,67.63,0.0,3.93,100.25,2013-04-09,Chennai
30.33,36.46,26.06,63.15,0.0,3.79,100.29,2013-04-10,Chennai
29.85,36.16,24.52,64.33,0.0,3.57,100.27,2013-04-11,Chennai
30.31,36.44,25.88,66.03,0.0,3.66,100.33,2013-04-12,Chennai
30.43,36.08,26.49,62.04,0.01,3.53,100.46,2013-04-13,Chennai
30.48,34.86,27.29,69.82,0.05,3.51,100.43,2013-04-14,Chennai
31.59,37.3,27.59,65.53,0.08,4.18,100.21,2013-04-15,Chennai
32.8,38.99,28.61,60.4,0.22,3.44,100.03,2013-04-16,Chennai
32.88,39.09,28.55,60.76,0.24,4.63,99.89,2013-04-17,Chennai
32.48,37.76,28.46,60.95,3.02,4.39,99.99,2013-04-18,Chennai
32.02,37.76,28.06,59.35,0.67,4.4,100.04,2013-04-19,Chennai
31.47,36.89,27.78,61.98,0.96,3.73,100.12,2013-04-20,Chennai
31.02,35.59,28.16,65.43,0.79,4.52,100.17,2013-04-21,Chennai
30.87,35.45,27.86,67.07,0.1,3.77,100.25,2013-04-22,Chennai
31.09,35.97,27.74,65.57,0.08,3.4,100.4,2013-04-23,Chennai
30.46,33.81,28.1,67.62,0.18,3.03,100.47,2013-04-24,Chennai
30.73,35.39,27.32,66.44,0.1,3.28,100.45,2013-04-25,Chennai
30.53,35.27,27.37,65.97,0.87,2.83,100.42,2013-04-26,Chennai
31.22,37.12,26.53,59.93,0.07,2.91,100.34,2013-04-27,Chennai
31.84,37.19,27.64,61.89,0.05,3.3,100.15,2013-04-28,Chennai
31.92,37.58,27.71,63.21,0.07,3.29,100.12,2013-04-29,Chennai
31.38,36.56,27.71,65.29,0.01,3.36,100.18,2013-04-30,Chennai
31.15,35.9,27.55,65.09,0.01,3.56,100.12,2013-05-01,Chennai
32.09,38.25,27.9,64.3,0.03,4.17,99.91,2013-05-02,Chennai
32.79,38.54,28.36,61.31,0.04,4.08,99.82,2013-05-03,Chennai
32.72,38.07,29.2,63.19,0.05,4.11,99.86,2013-05-04,Chennai
32.04,36.63,29.04,64.54,0.1,4.71,100.03,2013-05-05,Chennai
31.41,36.19,28.45,67.03,0.05,3.52,100.07,2013-05-06,Chennai
31.6,35.84,27.92,66.14,0.05,3.04,100.07,2013-05-07,Chennai
33.16,38.61,29.03,59.33,0.04,3.85,99.98,2013-05-08,Chennai
33.33,37.56,29.6,61.02,0.06,2.98,99.98,2013-05-09,Chennai
33.82,40.13,28.99,54.09,0.06,4.69,100.0,2013-05-10,Chennai
33.8,40.41,28.62,56.03,0.76,3.68,99.78,2013-05-11,Chennai
33.11,38.41,29.52,62.52,11.7,3.6,99.78,2013-05-12,Chennai
30.96,35.0,27.47,64.39,7.09,1.9,99.87,2013-05-13,Chennai
32.34,38.34,27.58,62.1,2.19,2.27,99.65,2013-05-14,Chennai
32.1,36.82,28.57,65.31,2.09,2.88,99.65,2013-05-15,Chennai
31.49,36.5,28.31,63.64,0.29,3.47,99.82,2013-05-16,Chennai
32.04,37.74,27.93,63.29,0.0,3.35,99.93,2013-05-17,Chennai
31.86,36.84,28.32,66.75,0.0,3.33,99.96,2013-05-18,Chennai
31.62,36.45,28.34,66.26,0.0,3.23,99.95,2013-05-19,Chennai
31.06,34.35,28.41,70.44,0.07,4.62,100.0,2013-05-20,Chennai
32.84,38.93,28.62,50.91,0.08,3.95,100.04,2013-05-21,Chennai
33.05,39.56,27.75,55.09,2.68,3.07,99.87,2013-05-22,Chennai
33.7,40.15,28.81,55.97,0.1,4.12,99.8,2013-05-23,Chennai
33.79,38.45,29.82,51.58,0.01,3.73,99.79,2013-05-24,Chennai
30.64,31.93,28.98,60.76,0.0,6.09,99.97,2013-05-25,Chennai
29.99,32.49,28.23,60.55,0.76,5.64,100.01,2013-05-26,Chennai
31.56,35.83,27.33,58.66,0.17,3.26,99.93,2013-05-27,Chennai
30.39,33.31,27.86,59.94,1.5,2.92,100.08,2013-05-28,Chennai
29.09,31.51,26.98,68.49,0.56,3.67,100.0,2013-05-29,Chennai
30.86,35.31,26.77,64.95,0.34,3.02,99.83,2013-05-30,Chennai
29.68,32.49,27.01,73.08,16.39,3.21,99.86,2013-05-31,Chennai
28.58,32.61,25.74,74.37,3.34,2.88,99.87,2013-06-01,Chennai
28.39,31.0,26.04,77.22,29.83,2.99,99.8,2013-06-02,Chennai
28.84,32.47,25.79,72.76,3.37,2.6,99.79,2013-06-03,Chennai
29.21,32.85,25.87,72.17,0.17,2.25,99.85,2013-06-04,Chennai
29.39,32.53,26.49,72.79,2.42,2.53,99.92,2013-06-05,Chennai
28.44,31.23,26.87,78.56,21.34,2.57,99.84,2013-06-06,Chennai
28.83,32.82,26.16,79.55,7.04,3.27,99.76,2013-06-07,Chennai
27.58,30.13,25.12,76.15,3.61,3.79,99.88,2013-06-08,Chennai
29.39,34.55,25.05,64.56,0.56,4.99,99.86,2013-06-09,Chennai
28.96,34.1,24.59,63.14,0.13,3.91,99.87,2013-06-10,Chennai
29.17,33.65,25.68,68.51,2.0,3.9,99.75,2013-06-11,Chennai
29.41,34.71,25.27,65.83,0.59,4.68,99.61,2013-06-12,Chennai
29.32,34.81,25.37,62.54,0.27,5.01,99.5,2013-06-13,Chennai
29.28,34.72,24.68,59.85,0.3,5.01,99.48,2013-06-14,Chennai
29.7,35.0,25.74,63.32,0.05,4.29,99.57,2013-06-15,Chennai
30.56,36.09,25.63,63.21,0.09,4.24,99.71,2013-06-16,Chennai
30.53,35.76,26.04,62.12,0.21,4.64,99.81,2013-06-17,Chennai
30.38,36.12,26.08,61.22,0.25,4.36,99.72,2013-06-18,Chennai
30.44,35.47,26.6,64.9,0.06,3.11,99.76,2013-06-19,Chennai
30.67,36.23,26.27,61.88,0.06,3.69,99.84,2013-06-20,Chennai
30.75,36.1,26.33,62.54,0.15,3.33,99.82,2013-06-21,Chennai
29.79,34.5,26.37,62.75,0.16,4.73,99.83,2013-06-22,Chennai
29.7,34.97,25.42,57.84,0.03,5.74,99.75,2013-06-23,Chennai
30.17,34.91,26.51,58.4,1.1,6.01,99.75,2013-06-24,Chennai
31.15,37.64,25.44,58.23,0.69,4.83,99.89,2013-06-25,Chennai
30.71,35.82,26.72,63.94,2.45,3.95,100.07,2013-06-26,Chennai
29.62,33.68,26.6,69.97,8.87,3.54,100.08,2013-06-27,Chennai
29.54,34.56,25.54,69.15,12.78,3.05,100.04,2013-06-28,Chennai
29.74,34.61,25.48,67.39,5.18,3.32,100.1,2013-06-29,Chennai
29.15,34.03,25.29,67.23,2.24,2.81,100.15,2013-06-30,Chennai
29.16,33.88,25.55,64.85,0.58,3.68,99.96,2013-07-01,Chennai
29.73,35.77,25.08,61.49,0.75,4.68,99.77,2013-07-02,Chennai
28.4,33.47,24.7,67.47,1.31,5.13,99.83,2013-07-03,Chennai
29.43,34.21,25.55,67.56,1.53,3.1,99.74,2013-07-04,Chennai
29.18,32.96,25.62,69.52,0.23,2.78,99.79,2013-07-05,Chennai
29.61,33.63,26.42,70.28,10.03,2.77,99.86,2013-07-06,Chennai
28.78,32.79,25.91,71.47,3.0,2.7,99.92,2013-07-07,Chennai
28.92,33.36,25.63,69.88,0.43,2.69,99.88,2013-07-08,Chennai
28.98,33.18,25.74,68.21,1.91,3.06,99.83,2013-07-09,Chennai
28.35,33.43,25.23,72.55,18.15,3.04,99.81,2013-07-10,Chennai
28.67,34.16,23.97,67.98,4.52,2.99,99.82,2013-07-11,Chennai
27.97,31.0,25.02,72.78,1.39,3.79,99.91,2013-07-12,Chennai
29.08,34.28,24.83,68.91,1.55,2.91,99.96,2013-07-13,Chennai
28.97,33.75,24.82,69.74,0.55,3.03,99.9,2013-07-14,Chennai
28.89,33.27,25.71,73.31,10.61,3.14,99.85,2013-07-15,Chennai
28.07,31.36,25.58,74.01,4.11,4.28,99.89,2013-07-16,Chennai
28.62,32.74,24.66,69.74,0.36,3.95,99.92,2013-07-17,Chennai
28.91,33.85,25.37,68.72,5.29,4.02,99.83,2013-07-18,Chennai
27.76,31.45,25.05,77.06,19.02,4.45,99.76,2013-07-19,Chennai
28.63,34.16,24.8,73.21,6.06,4.63,99.88,2013-07-20,Chennai
27.36,31.8,24.36,77.73,2.16,4.2,99.82,2013-07-21,Chennai
27.86,32.41,24.69,75.0,2.43,4.58,99.7,2013-07-22,Chennai
28.57,33.43,25.13,70.86,1.47,4.52,99.73,2013-07-23,Chennai
28.44,33.91,24.34,68.03,0.76,5.58,99.85,2013-07-24,Chennai
29.03,34.29,24.91,63.26,0.11,5.29,99.93,2013-07-25,Chennai
29.25,34.81,24.69,64.6,0.19,4.81,99.87,2013-07-26,Chennai
29.19,34.22,25.26,69.31,0.02,3.42,100.03,2013-07-27,Chennai
29.79,34.67,25.73,67.28,0.52,3.13,100.17,2013-07-28,Chennai
29.06,33.27,25.61,63.12,0.21,4.64,100.16,2013-07-29,Chennai
29.67,35.93,24.99,62.16,0.06,5.0,99.88,2013-07-30,Chennai
30.06,35.67,25.16,60.64,0.3,6.14,99.71,2013-07-31,Chennai
29.84,35.44,25.21,62.34,1.03,5.25,99.75,2013-08-01,Chennai
29.97,35.16,25.03,63.68,0.34,4.15,99.81,2013-08-02,Chennai
29.52,34.8,25.3,65.95,3.33,3.42,99.98,2013-08-03,Chennai
28.92,32.94,25.56,72.08,3.1,3.09,99.91,2013-08-04,Chennai
27.16,29.37,25.2,77.73,4.35,3.48,99.97,2013-08-05,Chennai
28.5,33.23,25.13,71.78,0.74,2.73,99.96,2013-08-06,Chennai
29.58,34.32,25.14,67.72,1.85,2.57,100.01,2013-08-07,Chennai
29.72,33.36,26.04,70.46,6.18,2.67,100.0,2013-08-08,Chennai
26.71,28.35,24.98,80.05,6.1,3.24,100.06,2013-08-09,Chennai
28.57,32.31,25.17,71.63,2.04,2.59,100.02,2013-08-10,Chennai
28.77,32.0,25.59,72.62,5.41,2.39,100.05,2013-08-11,Chennai
28.55,31.94,25.48,73.86,5.47,3.08,99.94,2013-08-12,Chennai
28.81,33.14,25.54,72.31,5.45,2.63,99.85,2013-08-13,Chennai
27.5,31.02,25.2,77.04,20.97,3.41,99.91,2013-08-14,Chennai
27.17,30.53,24.69,79.96,23.42,3.22,100.0,2013-08-15,Chennai
27.13,30.79,24.93,82.87,28.64,3.44,99.99,2013-08-16,Chennai
27.88,32.02,24.52,78.98,1.94,3.02,100.06,2013-08-17,Chennai
28.27,32.43,24.52,77.08,3.94,2.86,100.08,2013-08-18,Chennai
28.17,31.77,25.44,77.88,3.3,2.77,100.08,2013-08-19,Chennai
28.82,33.62,24.88,73.99,3.18,3.44,99.97,2013-08-20,Chennai
28.46,33.04,24.29,72.78,3.63,3.83,99.86,2013-08-21,Chennai
29.08,34.12,24.15,70.32,1.11,3.35,99.9,2013-08-22,Chennai
29.2,33.77,24.91,69.19,0.38,3.18,99.96,2013-08-23,Chennai
29.07,34.0,24.66,71.34,0.54,2.66,99.97,2013-08-24,Chennai
29.08,34.03,25.38,71.86,0.53,2.64,99.91,2013-08-25,Chennai
28.45,32.72,24.89,73.18,0.27,2.59,99.96,2013-08-26,Chennai
28.74,32.52,25.6,75.19,0.42,2.23,100.03,2013-08-27,Chennai
28.34,31.33,25.95,80.4,5.27,1.74,100.17,2013-08-28,Chennai
28.38,30.68,26.26,80.62,19.45,1.33,100.25,2013-08-29,Chennai
28.66,32.18,25.61,78.27,9.03,1.61,100.19,2013-08-30,Chennai
28.44,31.52,25.84,82.08,3.64,2.3,100.14,2013-08-31,Chennai
28.43,31.79,25.6,80.66,0.83,2.26,100.17,2013-09-01,Chennai
27.82,30.17,25.94,83.92,1.91,2.88,100.29,2013-09-02,Chennai
27.68,31.06,25.55,81.19,19.69,3.88,100.28,2013-09-03,Chennai
27.57,31.33,24.73,77.77,2.43,2.92,100.33,2013-09-04,Chennai
28.27,32.12,24.11,74.23,1.93,1.95,100.22,2013-09-05,Chennai
27.89,31.14,24.63,76.38,5.06,2.61,100.24,2013-09-06,Chennai
27.0,29.77,24.58,81.46,5.08,2.7,100.21,2013-09-07,Chennai
27.38,30.86,24.52,79.19,14.04,1.66,100.15,2013-09-08,Chennai
26.95,29.3,24.94,82.38,7.37,2.43,100.09,2013-09-09,Chennai
26.93,29.4,25.08,86.29,47.2,2.65,99.92,2013-09-10,Chennai
27.19,30.29,24.96,84.16,17.56,1.81,99.95,2013-09-11,Chennai
27.36,29.77,24.89,82.59,15.01,1.65,100.09,2013-09-12,Chennai
27.46,29.77,25.11,82.86,5.93,1.16,100.15,2013-09-13,Chennai
27.7,30.19,25.5,80.88,4.35,1.02,100.06,2013-09-14,Chennai
27.65,30.69,25.22,84.73,8.34,2.56,99.89,2013-09-15,Chennai
27.37,30.1,24.83,86.13,7.77,3.37,99.86,2013-09-16,Chennai
27.85,30.62,25.39,84.68,3.03,2.93,99.77,2013-09-17,Chennai
27.77,30.96,24.77,83.22,3.5,2.92,99.82,2013-09-18,Chennai
27.93,31.9,24.44,81.12,0.58,3.33,99.71,2013-09-19,Chennai
27.22,30.45,24.33,83.66,1.12,4.36,99.65,2013-09-20,Chennai
27.77,31.32,24.58,81.58,0.73,2.99,99.8,2013-09-21,Chennai
28.32,32.57,24.34,78.6,0.01,2.99,99.9,2013-09-22,Chennai
28.07,32.78,23.63,75.81,0.12,2.52,99.98,2013-09-23,Chennai
28.67,32.81,24.33,74.64,0.13,2.03,100.07,2013-09-24,Chennai
27.49,29.98,25.73,78.87,0.49,1.96,100.27,2013-09-25,Chennai
27.93,30.74,25.47,80.79,3.6,2.05,100.4,2013-09-26,Chennai
28.55,31.55,25.57,79.87,0.5,1.96,100.37,2013-09-27,Chennai
28.25,30.78,26.08,80.26,3.71,2.05,100.27,2013-09-28,Chennai
28.04,32.65,24.21,75.8,1.02,2.85,100.07,2013-09-29,Chennai
27.84,31.71,24.28,76.31,3.71,2.82,99.95,2013-09-30,Chennai
28.52,31.63,25.65,78.08,2.52,2.27,99.97,2013-10-01,Chennai
27.92,29.91,25.44,81.31,3.12,2.12,100.12,2013-10-02,Chennai
26.51,27.99,25.2,87.83,9.06,2.16,100.23,2013-10-03,Chennai
26.99,30.14,24.79,79.5,1.44,2.04,100.3,2013-10-04,Chennai
27.68,31.97,23.91,75.26,0.0,2.39,100.28,2013-10-05,Chennai
27.74,31.73,24.45,77.3,0.03,2.49,100.23,2013-10-06,Chennai
28.1,31.33,25.29,81.6,3.83,2.9,100.26,2013-10-07,Chennai
27.5,29.32,25.74,84.59,5.94,1.85,100.31,2013-10-08,Chennai
26.9,28.93,25.5,85.19,9.22,2.41,100.35,2013-10-09,Chennai
27.06,29.73,24.82,82.49,5.23,1.53,100.35,2013-10-10,Chennai
27.39,30.13,24.81,80.23,2.52,2.37,100.26,2013-10-11,Chennai
27.76,31.78,23.66,75.66,0.34,2.79,99.96,2013-10-12,Chennai
28.45,32.51,24.93,76.11,0.59,2.57,100.02,2013-10-13,Chennai
28.71,31.84,25.4,77.28,0.95,1.85,100.18,2013-10-14,Chennai
28.43,31.23,25.92,80.31,5.42,1.53,100.28,2013-10-15,Chennai
28.54,31.82,26.27,78.11,1.01,1.72,100.23,2013-10-16,Chennai
27.42,29.92,25.56,82.55,1.09,1.89,100.3,2013-10-17,Chennai
27.1,29.57,25.46,83.1,2.14,2.1,100.41,2013-10-18,Chennai
27.35,30.49,25.22,79.77,8.98,1.65,100.42,2013-10-19,Chennai
26.8,29.48,24.9,82.28,24.77,2.84,100.32,2013-10-20,Chennai
26.12,27.59,25.05,89.34,32.18,3.95,100.01,2013-10-21,Chennai
26.07,28.8,23.83,87.38,23.87,3.72,99.9,2013-10-22,Chennai
26.91,29.64,24.7,84.82,7.63,2.59,99.99,2013-10-23,Chennai
26.73,28.87,25.09,86.67,2.85,3.68,100.06,2013-10-24,Chennai
27.08,29.01,25.71,88.27,5.2,3.83,100.05,2013-10-25,Chennai
27.28,29.6,25.77,87.34,3.2,2.88,100.16,2013-10-26,Chennai
26.67,27.74,25.53,86.48,5.99,2.3,100.32,2013-10-27,Chennai
26.68,28.89,24.32,83.56,2.3,1.64,100.43,2013-10-28,Chennai
27.05,29.46,25.37,79.68,0.7,1.25,100.56,2013-10-29,Chennai
26.88,30.06,24.65,81.47,0.48,2.63,100.63,2013-10-30,Chennai
26.49,29.79,23.97,81.56,0.59,3.24,100.64,2013-10-31,Chennai
26.09,28.19,24.44,88.65,3.56,3.02,100.57,2013-11-01,Chennai
26.18,27.84,24.9,88.13,7.35,2.62,100.59,2013-11-02,Chennai
26.54,28.63,25.23,87.0,8.89,3.44,100.63,2013-11-03,Chennai
26.82,29.31,25.19,81.91,5.4,3.97,100.79,2013-11-04,Chennai
26.23,29.06,24.38,81.29,2.85,3.91,100.81,2013-11-05,Chennai
26.14,29.24,24.04,76.9,1.52,3.74,100.78,2013-11-06,Chennai
26.11,29.39,24.02,78.93,0.1,3.69,100.69,2013-11-07,Chennai
25.75,29.56,22.91,70.16,0.02,3.04,100.6,2013-11-08,Chennai
25.36,29.15,22.6,72.4,0.01,3.21,100.59,2013-11-09,Chennai
25.91,29.68,23.24,78.18,0.02,3.43,100.55,2013-11-10,Chennai
25.76,29.03,23.3,81.49,0.0,3.57,100.44,2013-11-11,Chennai
25.36,29.1,22.76,77.1,0.0,3.79,100.46,2013-11-12,Chennai
25.12,28.66,22.6,80.41,0.19,4.16,100.5,2013-11-13,Chennai
