T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
14.9,22.25,9.35,75.84,0.0,2.18,101.52,2010-01-01,Kolkata
13.58,21.93,7.3,73.57,0.0,2.12,101.63,2010-01-02,Kolkata
14.27,23.09,7.24,68.06,0.0,1.97,101.52,2010-01-03,Kolkata
14.4,22.53,7.11,64.92,0.0,1.64,101.28,2010-01-04,Kolkata
15.37,22.82,9.68,72.49,0.0,2.08,101.26,2010-01-05,Kolkata
14.49,22.72,7.57,72.4,0.0,1.86,101.38,2010-01-06,Kolkata
14.9,23.39,7.89,72.16,0.0,2.07,101.53,2010-01-07,Kolkata
15.96,24.22,8.75,68.84,0.0,1.89,101.5,2010-01-08,Kolkata
16.29,24.66,8.57,63.86,0.0,1.82,101.45,2010-01-09,Kolkata
17.13,24.59,10.14,65.01,0.0,1.61,101.46,2010-01-10,Kolkata
16.22,24.27,9.55,65.01,0.0,1.76,101.55,2010-01-11,Kolkata
16.0,23.57,9.85,64.05,0.0,1.54,101.57,2010-01-12,Kolkata
17.42,24.37,12.14,61.21,0.02,1.36,101.65,2010-01-13,Kolkata
17.14,23.27,13.17,70.36,0.06,1.86,101.82,2010-01-14,Kolkata
17.84,25.68,12.18,70.18,0.0,2.4,101.94,2010-01-15,Kolkata
17.26,24.96,10.52,68.28,0.0,1.86,101.98,2010-01-16,Kolkata
16.66,24.88,9.56,67.29,0.0,2.12,101.91,2010-01-17,Kolkata
16.51,23.64,10.41,65.44,0.0,1.85,101.8,2010-01-18,Kolkata
16.21,24.11,10.32,63.11,0.0,1.91,101.61,2010-01-19,Kolkata
15.53,24.37,8.22,61.03,0.0,2.1,101.74,2010-01-20,Kolkata
15.67,25.11,8.03,58.34,0.0,2.34,101.6,2010-01-21,Kolkata
16.02,26.14,7.9,54.91,0.0,1.91,101.58,2010-01-22,Kolkata
16.01,25.62,7.78,53.26,0.0,1.88,101.59,2010-01-23,Kolkata
16.55,25.83,8.4,52.27,0.0,1.75,101.53,2010-01-24,Kolkata
16.96,26.44,8.74,52.33,0.0,1.74,101.51,2010-01-25,Kolkata
17.73,26.87,9.33,52.63,0.0,1.95,101.55,2010-01-26,Kolkata
17.87,26.89,9.58,52.95,0.0,1.77,101.63,2010-01-27,Kolkata
17.94,26.25,10.2,52.17,0.0,1.88,101.66,2010-01-28,Kolkata
18.14,26.52,9.92,51.61,0.0,1.64,101.59,2010-01-29,Kolkata
18.35,26.74,9.62,51.87,0.0,1.73,101.5,2010-01-30,Kolkata
18.5,26.85,11.15,52.83,0.0,1.97,101.55,2010-01-31,Kolkata
18.03,26.85,10.69,53.53,0.0,1.9,101.52,2010-02-01,Kolkata
18.66,27.59,10.2,54.44,0.0,1.83,101.42,2010-02-02,Kolkata
19.43,27.88,11.49,54.23,0.0,1.84,101.41,2010-02-03,Kolkata
19.24,27.6,11.2,48.64,0.0,1.89,101.47,2010-02-04,Kolkata
18.77,27.64,10.8,45.85,0.0,1.89,101.52,2010-02-05,Kolkata
18.66,26.94,11.58,47.86,0.0,1.85,101.6,2010-02-06,Kolkata
19.5,27.7,11.6,48.9,0.0,1.77,101.48,2010-02-07,Kolkata
20.77,29.04,12.6,48.96,0.0,1.63,101.24,2010-02-08,Kolkata
22.21,30.32,15.04,48.73,0.0,1.19,101.16,2010-02-09,Kolkata
22.27,31.94,14.11,51.7,0.0,1.3,101.25,2010-02-10,Kolkata
22.74,31.0,15.23,54.14,0.0,1.77,101.46,2010-02-11,Kolkata
24.15,32.16,16.97,52.4,0.0,1.34,101.42,2010-02-12,Kolkata
23.4,31.27,16.52,56.26,0.0,1.82,101.25,2010-02-13,Kolkata
23.39,31.18,16.16,56.05,0.0,1.74,101.16,2010-02-14,Kolkata
24.4,31.7,17.81,54.4,0.38,1.17,101.23,2010-02-15,Kolkata
23.27,27.63,18.47,63.59,5.64,1.57,101.29,2010-02-16,Kolkata
24.31,30.6,19.09,70.99,6.11,1.8,101.18,2010-02-17,Kolkata
22.63,29.74,16.59,58.48,0.0,2.45,101.28,2010-02-18,Kolkata
22.19,30.28,13.77,45.98,0.0,1.19,101.44,2010-02-19,Kolkata
21.55,29.92,14.71,52.42,0.0,1.85,101.4,2010-02-20,Kolkata
20.79,29.08,12.38,44.16,0.0,1.62,101.41,2010-02-21,Kolkata
21.86,30.68,13.61,41.16,0.0,1.35,101.34,2010-02-22,Kolkata
22.33,30.12,13.99,53.32,9.53,1.36,101.07,2010-02-23,Kolkata
24.55,32.47,17.53,71.33,0.41,1.72,100.8,2010-02-24,Kolkata
25.7,33.07,20.45,68.48,0.32,1.52,100.91,2010-02-25,Kolkata
24.43,32.67,17.15,50.44,0.0,1.77,101.13,2010-02-26,Kolkata
23.66,31.43,15.68,45.03,0.0,1.88,101.07,2010-02-27,Kolkata
24.66,33.36,15.94,44.55,0.0,2.01,101.0,2010-02-28,Kolkata
25.04,33.78,17.68,44.17,0.0,2.0,101.07,2010-03-01,Kolkata
25.59,35.34,16.44,44.34,0.0,2.22,100.91,2010-03-02,Kolkata
26.37,35.76,17.68,52.83,0.0,1.87,100.72,2010-03-03,Kolkata
27.35,36.18,19.15,54.32,0.0,1.69,100.73,2010-03-04,Kolkata
28.41,36.93,20.48,61.31,0.0,1.8,100.71,2010-03-05,Kolkata
28.86,36.45,22.56,54.06,0.0,2.1,100.86,2010-03-06,Kolkata
28.36,36.56,20.24,42.77,0.0,1.53,101.03,2010-03-07,Kolkata
28.28,36.47,20.86,49.04,0.0,1.83,101.09,2010-03-08,Kolkata
27.57,35.88,20.16,39.08,0.0,1.81,101.3,2010-03-09,Kolkata
27.17,35.61,18.71,33.79,0.0,1.74,101.36,2010-03-10,Kolkata
27.08,35.46,18.19,32.46,0.0,1.62,101.46,2010-03-11,Kolkata
27.49,36.12,18.88,37.83,0.0,1.81,101.4,2010-03-12,Kolkata
27.16,36.32,18.91,36.01,0.0,1.89,101.15,2010-03-13,Kolkata
28.14,37.05,20.03,52.82,0.24,1.78,100.91,2010-03-14,Kolkata
28.8,37.36,21.62,62.24,3.35,1.87,100.88,2010-03-15,Kolkata
29.18,37.08,22.58,60.47,2.23,1.06,101.08,2010-03-16,Kolkata
29.45,37.58,22.76,54.19,0.81,0.73,101.3,2010-03-17,Kolkata
29.54,38.7,22.44,41.73,0.01,1.57,101.36,2010-03-18,Kolkata
29.61,38.09,21.11,37.67,0.0,1.7,101.08,2010-03-19,Kolkata
30.3,38.84,21.95,41.9,0.0,1.28,100.93,2010-03-20,Kolkata
30.0,39.48,21.15,51.8,0.0,1.91,100.68,2010-03-21,Kolkata
30.77,39.85,22.97,51.8,0.0,2.34,100.34,2010-03-22,Kolkata
31.19,41.42,23.02,57.09,0.0,2.59,100.23,2010-03-23,Kolkata
31.33,40.83,24.4,58.82,0.0,2.77,100.39,2010-03-24,Kolkata
31.08,40.4,24.01,61.65,0.0,2.94,100.52,2010-03-25,Kolkata
30.71,38.98,24.49,64.37,0.16,3.42,100.57,2010-03-26,Kolkata
31.4,41.25,25.16,60.49,1.82,3.8,100.56,2010-03-27,Kolkata
30.85,39.14,25.51,65.26,2.85,4.13,100.58,2010-03-28,Kolkata
31.6,40.45,25.57,58.86,0.0,3.13,100.61,2010-03-29,Kolkata
32.1,41.36,25.62,57.64,0.0,2.9,100.48,2010-03-30,Kolkata
32.4,41.84,25.58,55.3,0.0,3.89,100.25,2010-03-31,Kolkata
32.5,42.76,23.87,45.68,0.0,2.57,100.27,2010-04-01,Kolkata
32.43,41.31,25.83,56.49,0.05,2.69,100.41,2010-04-02,Kolkata
31.66,39.82,25.85,64.15,0.0,3.66,100.66,2010-04-03,Kolkata
32.09,40.23,26.67,63.55,0.0,3.87,100.7,2010-04-04,Kolkata
33.09,42.26,26.14,54.28,0.0,2.16,100.6,2010-04-05,Kolkata
33.11,42.54,25.45,55.43,0.0,2.3,100.58,2010-04-06,Kolkata
33.07,42.06,25.84,55.67,0.0,1.67,100.85,2010-04-07,Kolkata
32.77,42.4,24.2,51.55,0.0,1.86,100.9,2010-04-08,Kolkata
32.9,42.52,25.65,48.07,0.0,2.39,100.5,2010-04-09,Kolkata
32.79,43.78,23.87,52.98,0.0,2.64,100.16,2010-04-10,Kolkata
33.8,43.96,26.48,56.16,0.0,2.8,100.23,2010-04-11,Kolkata
32.35,40.45,27.04,65.49,0.0,4.3,100.39,2010-04-12,Kolkata
31.31,37.68,26.86,68.56,0.0,4.31,100.39,2010-04-13,Kolkata
31.27,37.44,27.26,69.29,0.0,3.92,100.48,2010-04-14,Kolkata
32.0,39.34,26.95,63.89,0.15,3.27,100.74,2010-04-15,Kolkata
32.49,40.78,26.18,59.92,0.05,3.35,100.72,2010-04-16,Kolkata
32.09,40.05,26.31,63.09,0.0,4.79,100.57,2010-04-17,Kolkata
33.58,43.66,26.91,58.52,0.0,4.42,100.35,2010-04-18,Kolkata
33.69,43.08,27.58,59.87,0.0,5.47,100.09,2010-04-19,Kolkata
34.69,45.28,26.51,53.82,0.0,4.25,99.87,2010-04-20,Kolkata
34.82,45.12,26.56,48.32,0.0,3.54,100.03,2010-04-21,Kolkata
34.28,44.36,27.44,55.58,0.0,3.66,100.25,2010-04-22,Kolkata
32.73,40.44,27.46,62.32,0.0,4.63,100.51,2010-04-23,Kolkata
33.64,41.92,27.28,57.52,0.1,4.45,100.4,2010-04-24,Kolkata
34.21,43.22,27.99,52.23,0.07,3.98,100.35,2010-04-25,Kolkata
32.71,40.56,27.73,59.29,4.82,5.12,100.75,2010-04-26,Kolkata
32.6,40.27,27.04,57.96,3.89,3.8,100.86,2010-04-27,Kolkata
31.58,37.97,26.68,67.46,7.93,2.91,100.81,2010-04-28,Kolkata
31.56,37.17,26.68,65.52,2.12,2.51,100.77,2010-04-29,Kolkata
30.99,37.28,26.07,65.52,1.7,2.76,100.78,2010-04-30,Kolkata
32.27,39.16,27.36,59.34,0.57,3.84,100.72,2010-05-01,Kolkata
32.27,37.81,28.28,62.12,7.72,2.67,100.53,2010-05-02,Kolkata
28.73,30.9,27.12,77.83,11.83,2.29,100.53,2010-05-03,Kolkata
29.15,33.47,26.47,73.61,6.86,3.16,100.41,2010-05-04,Kolkata
29.46,35.42,25.71,72.24,11.29,2.69,100.34,2010-05-05,Kolkata
27.68,31.21,25.43,81.19,19.02,2.45,100.43,2010-05-06,Kolkata
28.71,33.52,25.06,78.71,25.66,1.78,100.4,2010-05-07,Kolkata
30.12,35.39,25.72,75.39,7.36,2.78,100.28,2010-05-08,Kolkata
32.34,38.94,26.7,68.16,2.89,2.42,100.03,2010-05-09,Kolkata
33.1,39.93,27.75,67.73,1.65,3.18,100.0,2010-05-10,Kolkata
32.66,38.87,28.54,72.59,0.0,4.06,100.05,2010-05-11,Kolkata
32.07,38.21,28.06,73.2,0.0,4.7,100.12,2010-05-12,Kolkata
31.52,36.86,28.13,75.13,0.0,4.55,100.19,2010-05-13,Kolkata
30.57,34.71,27.82,79.75,15.73,4.33,100.17,2010-05-14,Kolkata
31.12,37.08,27.14,74.02,5.04,3.93,100.17,2010-05-15,Kolkata
31.74,37.94,27.06,71.25,0.0,3.62,100.19,2010-05-16,Kolkata
31.94,38.19,27.36,69.2,1.71,3.22,100.38,2010-05-17,Kolkata
31.35,37.85,26.61,70.52,0.49,3.21,100.51,2010-05-18,Kolkata
30.91,35.84,27.85,71.77,0.0,4.5,100.42,2010-05-19,Kolkata
30.12,33.46,27.81,76.0,0.72,4.86,100.32,2010-05-20,Kolkata
29.46,33.43,26.83,77.49,2.01,3.69,100.48,2010-05-21,Kolkata
28.76,32.6,26.54,81.4,9.26,3.16,100.49,2010-05-22,Kolkata
27.94,30.74,26.23,83.11,7.66,2.61,100.39,2010-05-23,Kolkata
30.66,36.25,26.43,76.27,4.12,1.95,99.92,2010-05-24,Kolkata
31.62,38.02,26.11,72.26,0.42,3.12,99.72,2010-05-25,Kolkata
32.89,38.42,29.18,73.7,18.88,2.83,99.57,2010-05-26,Kolkata
30.69,34.47,27.9,80.41,14.22,2.41,99.78,2010-05-27,Kolkata
31.52,37.29,26.84,72.64,1.59,2.47,100.07,2010-05-28,Kolkata
31.23,35.64,27.82,74.42,0.01,1.64,100.17,2010-05-29,Kolkata
31.09,36.48,27.45,74.68,0.93,2.44,100.14,2010-05-30,Kolkata
31.38,36.83,27.87,72.18,5.94,3.93,100.11,2010-05-31,Kolkata
31.25,36.15,27.8,76.74,2.34,3.69,100.17,2010-06-01,Kolkata
31.73,37.1,28.42,76.27,0.46,3.9,100.25,2010-06-02,Kolkata
30.97,34.61,28.15,80.89,0.57,3.67,100.25,2010-06-03,Kolkata
31.89,36.99,28.78,77.67,1.46,3.57,100.19,2010-06-04,Kolkata
32.78,39.17,28.6,72.37,0.88,3.47,99.89,2010-06-05,Kolkata
32.37,38.42,28.53,73.58,3.14,3.47,99.82,2010-06-06,Kolkata
30.87,34.31,28.52,79.67,1.16,3.19,100.01,2010-06-07,Kolkata
31.23,36.41,27.92,76.99,9.38,3.08,100.1,2010-06-08,Kolkata
30.22,33.71,28.07,80.44,5.78,2.98,100.13,2010-06-09,Kolkata
29.84,32.95,27.53,78.38,0.26,2.56,100.25,2010-06-10,Kolkata
30.52,34.48,26.98,74.37,0.29,2.14,100.24,2010-06-11,Kolkata
29.53,32.44,27.25,78.64,1.55,2.63,100.25,2010-06-12,Kolkata
29.09,31.96,27.29,85.26,11.17,4.06,100.08,2010-06-13,Kolkata
29.75,33.26,27.2,82.71,7.01,3.71,100.17,2010-06-14,Kolkata
30.24,33.36,27.67,78.27,0.28,2.11,99.98,2010-06-15,Kolkata
30.9,35.2,28.3,75.05,10.0,5.27,99.99,2010-06-16,Kolkata
29.12,31.21,27.86,86.87,16.67,3.37,100.05,2010-06-17,Kolkata
28.88,31.85,27.08,84.63,9.65,3.11,100.23,2010-06-18,Kolkata
29.89,34.43,26.77,78.86,0.72,2.19,100.27,2010-06-19,Kolkata
29.29,32.08,27.31,81.19,0.18,3.25,100.29,2010-06-20,Kolkata
29.92,33.49,27.26,80.79,0.0,3.09,100.07,2010-06-21,Kolkata
30.4,34.39,27.42,82.83,8.46,2.48,99.85,2010-06-22,Kolkata
29.66,33.26,27.52,84.03,6.49,2.52,99.87,2010-06-23,Kolkata
29.18,32.79,26.89,85.7,16.69,2.35,99.7,2010-06-24,Kolkata
29.22,32.09,26.55,87.8,14.72,2.96,99.44,2010-06-25,Kolkata
29.17,31.84,27.49,88.37,25.56,3.45,99.72,2010-06-26,Kolkata
28.99,31.17,27.4,88.58,17.54,3.75,99.9,2010-06-27,Kolkata
29.21,31.47,27.53,88.71,13.11,3.75,99.95,2010-06-28,Kolkata
28.84,30.75,27.72,91.05,14.6,3.27,99.97,2010-06-29,Kolkata
28.78,31.41,26.81,89.29,3.79,2.33,99.98,2010-06-30,Kolkata
28.51,31.02,26.3,85.65,3.03,1.73,100.0,2010-07-01,Kolkata
28.7,31.78,26.44,86.89,2.3,4.06,99.99,2010-07-02,Kolkata
28.82,32.93,26.45,85.45,2.9,4.37,100.14,2010-07-03,Kolkata
28.47,31.96,26.1,85.48,1.18,2.74,100.37,2010-07-04,Kolkata
27.86,30.63,25.67,84.69,3.4,2.24,100.43,2010-07-05,Kolkata
28.26,31.49,25.63,85.3,6.15,3.58,100.42,2010-07-06,Kolkata
28.8,32.24,26.38,82.83,4.74,3.72,100.58,2010-07-07,Kolkata
29.01,32.72,26.25,80.79,1.44,3.8,100.56,2010-07-08,Kolkata
28.78,32.34,26.37,85.21,1.37,3.29,100.32,2010-07-09,Kolkata
29.57,33.38,26.81,83.9,7.08,3.36,100.21,2010-07-10,Kolkata
29.06,31.34,27.15,88.73,7.22,4.19,100.11,2010-07-11,Kolkata
28.89,31.63,27.23,85.16,8.38,3.58,100.12,2010-07-12,Kolkata
29.27,32.72,26.62,84.03,13.17,2.14,100.08,2010-07-13,Kolkata
29.27,33.25,26.63,83.58,2.87,2.16,100.1,2010-07-14,Kolkata
29.27,33.04,26.71,83.3,0.41,2.89,100.1,2010-07-15,Kolkata
29.27,33.38,26.29,83.83,2.25,2.78,100.12,2010-07-16,Kolkata
29.65,33.53,26.59,82.81,0.54,2.8,100.21,2010-07-17,Kolkata
29.36,33.29,26.86,82.48,0.78,3.07,100.18,2010-07-18,Kolkata
29.52,33.85,26.67,80.96,1.88,3.32,100.19,2010-07-19,Kolkata
28.62,32.23,26.29,85.53,0.32,2.27,100.2,2010-07-20,Kolkata
28.69,31.4,26.41,86.14,1.84,2.31,100.22,2010-07-21,Kolkata
28.88,31.2,27.16,88.08,25.58,2.6,100.16,2010-07-22,Kolkata
28.84,31.68,27.05,89.1,18.9,2.32,99.92,2010-07-23,Kolkata
28.66,31.5,26.47,88.44,10.62,1.83,99.59,2010-07-24,Kolkata
28.45,31.77,26.59,87.52,10.62,3.45,99.4,2010-07-25,Kolkata
28.98,32.76,26.4,83.14,6.88,3.39,99.79,2010-07-26,Kolkata
27.95,30.02,26.15,88.46,7.41,1.53,100.18,2010-07-27,Kolkata
28.87,33.14,25.52,84.42,1.54,2.49,100.13,2010-07-28,Kolkata
28.23,31.27,26.23,88.74,1.9,2.84,100.06,2010-07-29,Kolkata
27.72,29.59,26.55,92.58,32.59,2.94,100.15,2010-07-30,Kolkata
27.65,29.42,26.5,92.95,25.48,2.39,100.24,2010-07-31,Kolkata
27.53,29.4,25.8,88.88,10.53,1.63,100.26,2010-08-01,Kolkata
27.71,30.19,25.65,87.44,4.69,1.6,100.22,2010-08-02,Kolkata
28.26,31.57,25.7,88.21,3.37,2.21,100.02,2010-08-03,Kolkata
28.06,30.67,25.94,88.96,6.69,3.0,99.89,2010-08-04,Kolkata
27.79,30.31,26.26,90.06,21.04,4.34,100.05,2010-08-05,Kolkata
28.16,31.7,25.57,85.9,9.03,3.78,100.34,2010-08-06,Kolkata
27.94,31.22,25.69,86.02,6.3,2.51,100.35,2010-08-07,Kolkata
28.73,32.69,25.37,82.48,2.64,1.36,100.2,2010-08-08,Kolkata
29.79,34.15,25.81,79.78,1.11,1.15,100.08,2010-08-09,Kolkata
29.69,33.26,26.69,82.23,1.58,1.55,100.11,2010-08-10,Kolkata
28.89,31.73,26.48,85.48,0.53,1.41,100.2,2010-08-11,Kolkata
28.24,30.81,26.33,89.09,1.8,1.61,100.29,2010-08-12,Kolkata
28.08,30.57,26.31,89.25,13.47,1.98,100.33,2010-08-13,Kolkata
27.74,29.82,26.36,89.78,19.54,2.45,100.3,2010-08-14,Kolkata
27.73,30.14,26.12,87.82,6.35,2.97,100.46,2010-08-15,Kolkata
28.57,32.13,26.02,85.79,1.6,2.61,100.49,2010-08-16,Kolkata
28.88,33.04,26.25,83.29,0.01,3.15,100.26,2010-08-17,Kolkata
28.8,32.55,25.96,84.92,0.13,2.76,100.25,2010-08-18,Kolkata
28.31,31.24,26.17,87.42,23.69,2.45,100.51,2010-08-19,Kolkata
28.38,31.9,25.88,86.35,11.49,2.84,100.71,2010-08-20,Kolkata
28.41,31.84,26.25,86.4,1.15,3.11,100.54,2010-08-21,Kolkata
28.3,31.18,25.95,85.31,2.0,2.62,100.36,2010-08-22,Kolkata
28.52,31.52,26.37,88.03,33.12,2.23,100.25,2010-08-23,Kolkata
28.39,31.91,26.02,88.42,11.85,1.87,100.22,2010-08-24,Kolkata
28.56,32.46,25.3,85.46,0.67,1.68,100.33,2010-08-25,Kolkata
28.0,31.34,25.79,88.58,2.3,1.86,100.41,2010-08-26,Kolkata
28.24,31.72,25.3,86.71,2.58,2.18,100.38,2010-08-27,Kolkata
28.05,31.53,26.03,86.97,3.48,2.53,100.34,2010-08-28,Kolkata
28.57,32.35,25.62,84.98,1.91,2.23,100.22,2010-08-29,Kolkata
28.41,32.21,25.76,86.1,3.48,2.48,100.06,2010-08-30,Kolkata
28.52,32.47,25.87,85.07,1.9,2.52,100.07,2010-08-31,Kolkata
28.48,31.26,26.4,87.27,1.62,2.31,100.19,2010-09-01,Kolkata
28.47,31.41,26.21,87.44,1.48,2.03,100.28,2010-09-02,Kolkata
28.24,31.12,25.8,88.08,0.38,2.07,100.27,2010-09-03,Kolkata
28.35,31.15,26.35,88.53,0.69,2.23,100.15,2010-09-04,Kolkata
28.63,31.95,26.12,87.76,10.6,2.27,100.17,2010-09-05,Kolkata
28.65,32.22,26.28,87.17,6.24,2.43,100.1,2010-09-06,Kolkata
28.7,31.72,26.82,87.94,5.44,3.55,100.08,2010-09-07,Kolkata
28.37,31.16,26.57,90.75,6.36,2.55,100.27,2010-09-08,Kolkata
28.18,30.88,26.62,90.17,3.55,2.06,100.45,2010-09-09,Kolkata
28.0,30.24,26.47,91.06,0.49,2.24,100.38,2010-09-10,Kolkata
27.76,30.02,26.04,91.38,35.04,1.64,100.39,2010-09-11,Kolkata
27.8,31.51,25.35,87.26,44.79,1.4,100.43,2010-09-12,Kolkata
27.57,30.77,25.31,87.11,29.86,0.93,100.31,2010-09-13,Kolkata
27.47,31.09,24.9,88.81,19.82,1.8,100.24,2010-09-14,Kolkata
26.56,28.22,25.33,92.58,5.82,1.62,100.3,2010-09-15,Kolkata
26.99,29.9,24.82,90.45,4.93,1.87,100.29,2010-09-16,Kolkata
27.17,29.27,25.84,92.55,19.57,2.34,100.24,2010-09-17,Kolkata
27.01,28.94,25.53,93.77,20.96,3.2,100.35,2010-09-18,Kolkata
26.46,28.36,24.76,92.86,20.85,2.64,100.55,2010-09-19,Kolkata
26.93,30.01,24.5,89.78,5.16,2.04,100.61,2010-09-20,Kolkata
27.56,30.46,25.07,89.38,9.5,1.61,100.67,2010-09-21,Kolkata
27.63,30.56,25.33,86.01,15.36,0.73,100.65,2010-09-22,Kolkata
27.8,31.67,23.96,85.75,6.62,1.2,100.52,2010-09-23,Kolkata
27.61,30.61,25.08,87.28,14.53,0.96,100.45,2010-09-24,Kolkata
27.72,31.2,25.08,86.92,6.45,1.26,100.56,2010-09-25,Kolkata
28.03,31.97,24.83,85.37,3.42,1.34,100.75,2010-09-26,Kolkata
27.76,31.13,25.19,87.92,1.26,1.3,100.81,2010-09-27,Kolkata
27.63,30.25,25.3,85.98,3.3,0.87,100.79,2010-09-28,Kolkata
27.46,31.12,23.6,79.33,0.92,1.29,100.82,2010-09-29,Kolkata
27.01,30.62,22.88,79.69,0.02,1.03,100.81,2010-09-30,Kolkata
27.77,31.71,24.05,82.69,0.0,0.97,100.74,2010-10-01,Kolkata
28.64,32.07,25.08,80.86,0.0,0.84,100.71,2010-10-02,Kolkata
28.64,32.25,24.75,82.35,0.0,0.91,100.68,2010-10-03,Kolkata
28.01,30.89,25.25,87.02,1.83,1.04,100.6,2010-10-04,Kolkata
28.23,31.79,25.46,84.83,17.17,1.14,100.53,2010-10-05,Kolkata
25.73,27.41,24.55,94.11,12.46,3.05,100.47,2010-10-06,Kolkata
25.22,26.38,24.2,94.4,45.65,3.5,100.23,2010-10-07,Kolkata
26.62,28.39,25.02,96.26,20.77,2.22,99.97,2010-10-08,Kolkata
25.58,29.49,22.0,85.09,0.06,2.05,100.18,2010-10-09,Kolkata
27.2,31.38,23.09,77.5,0.03,0.8,100.32,2010-10-10,Kolkata
27.33,31.25,24.2,79.83,0.48,0.97,100.57,2010-10-11,Kolkata
26.1,30.48,22.11,83.05,0.0,1.51,100.69,2010-10-12,Kolkata
25.49,28.9,22.75,88.05,0.04,1.93,100.58,2010-10-13,Kolkata
26.08,29.72,23.45,89.5,6.53,1.42,100.42,2010-10-14,Kolkata
26.69,29.15,24.96,93.04,5.99,3.31,100.37,2010-10-15,Kolkata
27.22,30.16,25.43,89.22,8.13,2.26,100.53,2010-10-16,Kolkata
27.32,30.98,24.53,85.55,0.5,1.18,100.7,2010-10-17,Kolkata
27.61,31.37,23.7,83.19,0.74,0.74,100.77,2010-10-18,Kolkata
27.59,31.65,24.08,85.9,0.47,1.34,100.74,2010-10-19,Kolkata
27.32,31.55,23.53,86.77,0.16,1.72,100.63,2010-10-20,Kolkata
27.82,31.89,23.6,82.36,2.88,1.05,100.36,2010-10-21,Kolkata
27.5,31.0,24.25,83.81,1.14,0.84,100.23,2010-10-22,Kolkata
26.14,28.38,24.58,84.85,0.67,1.36,100.35,2010-10-23,Kolkata
26.5,30.37,22.82,79.92,0.49,1.05,100.55,2010-10-24,Kolkata
26.07,30.32,21.73,78.08,0.0,1.12,100.81,2010-10-25,Kolkata
25.92,30.35,22.05,79.04,0.0,1.13,100.96,2010-10-26,Kolkata
25.61,30.02,21.13,76.34,0.0,1.26,101.07,2010-10-27,Kolkata
25.14,29.97,20.05,71.92,0.0,1.0,101.11,2010-10-28,Kolkata
23.47,28.25,18.75,77.85,0.0,1.38,101.25,2010-10-29,Kolkata
23.09,28.27,17.45,81.19,0.0,1.55,101.37,2010-10-30,Kolkata
24.4,29.2,19.53,79.35,0.31,0.93,101.27,2010-10-31,Kolkata
23.44,26.91,20.71,89.41,2.84,2.1,101.07,2010-11-01,Kolkata
23.54,27.86,19.75,84.24,0.74,1.86,101.19,2010-11-02,Kolkata
24.71,29.1,20.51,80.83,0.01,1.29,101.26,2010-11-03,Kolkata
24.09,28.74,19.48,81.27,0.0,1.73,101.24,2010-11-04,Kolkata
24.19,28.72,18.83,79.99,0.0,1.28,101.16,2010-11-05,Kolkata
25.38,29.97,19.19,70.98,0.0,0.85,101.08,2010-11-06,Kolkata
25.67,30.52,20.28,79.79,0.18,1.3,101.15,2010-11-07,Kolkata
26.69,30.7,22.17,78.35,0.61,0.99,101.31,2010-11-08,Kolkata
25.79,30.23,21.35,78.69,0.0,1.5,101.43,2010-11-09,Kolkata
24.9,29.62,19.93,79.45,0.0,1.34,101.25,2010-11-10,Kolkata
25.22,29.44,20.72,73.86,0.0,0.82,101.04,2010-11-11,Kolkata
24.76,29.06,20.22,78.41,0.01,0.94,100.81,2010-11-12,Kolkata
25.24,29.03,21.9,75.02,0.0,0.86,100.9,2010-11-13,Kolkata
24.84,28.9,20.11,73.27,0.0,0.71,101.29,2010-11-14,Kolkata
24.81,29.3,19.46,72.77,0.0,0.84,101.36,2010-11-15,Kolkata
24.54,29.3,19.62,76.12,0.0,0.91,101.2,2010-11-16,Kolkata
24.78,29.13,20.08,79.65,0.0,1.07,101.18,2010-11-17,Kolkata
25.63,29.76,21.79,79.18,0.37,0.7,101.18,2010-11-18,Kolkata
25.22,29.29,21.58,80.68,0.73,1.08,101.03,2010-11-19,Kolkata
24.95,29.18,20.85,80.5,0.11,1.18,100.78,2010-11-20,Kolkata
23.35,27.59,19.17,78.42,0.0,1.57,100.87,2010-11-21,Kolkata
21.04,27.03,15.07,69.21,0.0,1.26,101.0,2010-11-22,Kolkata
20.74,26.08,14.51,64.43,0.0,1.25,101.03,2010-11-23,Kolkata
21.79,27.17,15.97,67.22,0.0,0.97,101.14,2010-11-24,Kolkata
22.54,27.72,16.51,67.02,0.0,0.85,101.16,2010-11-25,Kolkata
23.42,28.28,18.4,71.78,0.0,0.87,101.01,2010-11-26,Kolkata
24.3,28.71,20.16,73.74,0.0,0.76,100.97,2010-11-27,Kolkata
24.0,27.89,20.65,82.48,0.15,1.1,101.13,2010-11-28,Kolkata
23.77,28.23,19.51,80.58,0.0,1.32,101.18,2010-11-29,Kolkata
22.28,27.08,17.75,73.59,0.0,1.55,101.15,2010-11-30,Kolkata
18.78,25.58,13.72,69.01,0.0,2.27,101.2,2010-12-01,Kolkata
18.06,25.25,11.65,70.62,0.0,1.79,101.26,2010-12-02,Kolkata
18.85,25.86,12.37,74.67,0.0,1.87,101.28,2010-12-03,Kolkata
19.48,26.68,13.47,76.12,0.0,1.87,101.15,2010-12-04,Kolkata
19.74,26.1,13.42,77.12,0.0,1.83,101.07,2010-12-05,Kolkata
19.55,23.4,17.4,83.51,3.31,1.87,101.16,2010-12-06,Kolkata
