T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
28.9,32.25,25.32,71.2,0.54,2.47,100.2,2014-08-14,Chennai
27.69,30.3,25.64,76.09,5.44,2.76,100.26,2014-08-15,Chennai
27.83,30.88,25.02,74.19,7.07,2.15,100.28,2014-08-16,Chennai
27.59,30.18,25.21,77.24,3.24,2.04,100.24,2014-08-17,Chennai
27.44,30.07,25.43,80.6,2.01,2.68,100.3,2014-08-18,Chennai
28.0,31.12,25.54,78.61,0.41,3.06,100.32,2014-08-19,Chennai
28.57,32.11,25.86,77.84,0.04,2.57,100.14,2014-08-20,Chennai
28.76,32.87,26.02,77.36,0.06,3.33,99.95,2014-08-21,Chennai
28.68,32.37,26.01,78.24,1.59,3.09,99.93,2014-08-22,Chennai
28.23,30.57,26.16,79.93,1.14,2.88,100.03,2014-08-23,Chennai
28.69,32.46,26.05,77.15,29.89,2.96,100.08,2014-08-24,Chennai
27.57,30.3,25.85,81.44,6.38,2.77,100.23,2014-08-25,Chennai
28.78,33.24,24.62,72.89,3.09,2.16,100.16,2014-08-26,Chennai
27.05,30.36,25.06,78.3,3.8,3.62,100.05,2014-08-27,Chennai
27.76,31.87,24.45,75.45,5.87,3.47,99.91,2014-08-28,Chennai
28.77,33.97,24.62,70.27,1.56,3.85,99.76,2014-08-29,Chennai
29.62,35.38,25.17,64.88,0.02,4.73,99.75,2014-08-30,Chennai
29.43,35.15,25.23,61.51,0.01,4.91,99.69,2014-08-31,Chennai
28.99,34.08,24.75,67.98,0.95,4.34,99.76,2014-09-01,Chennai
28.87,33.38,25.32,72.1,0.09,3.41,99.98,2014-09-02,Chennai
28.13,32.05,25.45,76.36,19.91,3.28,100.19,2014-09-03,Chennai
27.26,30.82,24.94,79.53,10.08,2.79,100.31,2014-09-04,Chennai
27.9,31.93,25.03,77.99,7.07,2.78,100.2,2014-09-05,Chennai
28.06,33.48,23.87,71.87,3.39,2.84,100.06,2014-09-06,Chennai
28.23,33.35,24.65,72.3,4.78,3.41,100.04,2014-09-07,Chennai
28.44,33.81,23.05,70.86,0.91,3.14,100.13,2014-09-08,Chennai
28.66,33.27,24.59,71.4,0.44,2.46,100.19,2014-09-09,Chennai
28.95,34.16,24.7,69.14,0.63,2.72,100.16,2014-09-10,Chennai
29.46,34.84,25.52,68.78,0.62,2.67,100.23,2014-09-11,Chennai
29.17,33.29,25.82,72.94,4.36,2.21,100.29,2014-09-12,Chennai
28.22,31.46,25.62,74.95,2.87,2.44,100.24,2014-09-13,Chennai
28.38,31.8,24.83,74.99,5.62,2.01,100.14,2014-09-14,Chennai
27.81,31.97,25.03,78.78,21.42,2.26,100.04,2014-09-15,Chennai
27.21,30.37,24.7,80.29,10.67,2.73,99.93,2014-09-16,Chennai
27.49,32.48,24.07,79.35,5.8,3.15,99.86,2014-09-17,Chennai
27.14,30.63,25.07,81.27,2.1,3.08,100.01,2014-09-18,Chennai
27.94,31.88,24.49,78.35,2.24,2.32,100.06,2014-09-19,Chennai
28.71,32.65,24.66,76.84,3.94,2.16,100.0,2014-09-20,Chennai
28.45,31.05,25.8,80.39,18.4,1.52,100.11,2014-09-21,Chennai
28.29,31.07,26.32,81.86,4.38,1.63,100.24,2014-09-22,Chennai
28.22,30.84,26.22,83.37,0.36,1.76,100.2,2014-09-23,Chennai
28.26,31.22,25.78,83.16,1.33,1.73,100.21,2014-09-24,Chennai
28.09,31.15,25.89,82.49,0.97,1.92,100.33,2014-09-25,Chennai
28.08,31.42,26.01,80.13,0.29,1.74,100.45,2014-09-26,Chennai
26.94,28.74,25.43,84.35,1.07,1.5,100.51,2014-09-27,Chennai
27.14,29.61,25.28,83.65,1.63,1.77,100.55,2014-09-28,Chennai
27.44,30.08,25.64,82.32,0.66,1.8,100.51,2014-09-29,Chennai
27.6,30.62,25.61,81.32,0.3,1.73,100.49,2014-09-30,Chennai
27.61,31.48,25.19,76.82,0.05,1.96,100.5,2014-10-01,Chennai
27.85,32.42,24.01,74.02,0.01,1.98,100.48,2014-10-02,Chennai
28.16,32.23,25.05,74.17,0.0,1.46,100.43,2014-10-03,Chennai
28.42,33.51,24.99,71.55,0.04,1.65,100.45,2014-10-04,Chennai
28.5,33.22,25.28,72.27,0.88,1.52,100.49,2014-10-05,Chennai
29.07,33.42,25.7,74.04,2.19,1.46,100.39,2014-10-06,Chennai
28.19,31.11,26.18,80.34,6.7,1.6,100.25,2014-10-07,Chennai
27.68,29.88,25.99,81.2,3.44,1.5,100.26,2014-10-08,Chennai
27.72,30.4,25.77,78.85,1.32,1.76,100.24,2014-10-09,Chennai
28.87,32.7,25.13,73.67,0.53,1.38,100.09,2014-10-10,Chennai
29.94,34.32,25.77,72.37,0.22,2.89,99.89,2014-10-11,Chennai
28.87,32.79,26.3,73.09,0.28,3.31,99.85,2014-10-12,Chennai
28.61,33.27,24.79,75.09,1.54,3.36,100.02,2014-10-13,Chennai
28.48,31.45,26.3,81.31,3.72,2.53,100.32,2014-10-14,Chennai
27.89,30.9,26.09,80.59,12.33,2.36,100.53,2014-10-15,Chennai
26.94,29.24,25.46,84.03,9.35,2.22,100.57,2014-10-16,Chennai
26.76,29.6,25.18,81.49,40.07,2.63,100.61,2014-10-17,Chennai
26.0,27.48,25.05,89.55,53.9,2.87,100.55,2014-10-18,Chennai
25.58,27.24,24.48,85.56,34.47,2.42,100.53,2014-10-19,Chennai
25.91,28.68,23.59,83.48,18.34,2.39,100.57,2014-10-20,Chennai
26.67,29.78,24.32,79.87,8.4,2.99,100.69,2014-10-21,Chennai
26.56,28.94,24.81,84.24,8.12,3.02,100.72,2014-10-22,Chennai
25.77,27.32,24.61,88.22,31.38,2.35,100.67,2014-10-23,Chennai
26.29,28.69,24.38,85.8,11.88,2.05,100.54,2014-10-24,Chennai
26.68,29.21,24.57,86.01,11.09,2.28,100.52,2014-10-25,Chennai
26.33,27.87,25.13,88.17,12.82,1.96,100.67,2014-10-26,Chennai
26.46,28.81,24.71,84.6,22.19,1.78,100.68,2014-10-27,Chennai
26.59,29.85,23.92,84.22,5.61,2.95,100.55,2014-10-28,Chennai
26.35,28.53,24.77,86.34,0.58,4.0,100.54,2014-10-29,Chennai
26.22,28.95,24.25,83.26,0.04,4.25,100.49,2014-10-30,Chennai
25.38,27.28,23.59,85.71,6.04,4.01,100.47,2014-10-31,Chennai
25.75,27.49,24.35,88.84,8.41,4.43,100.46,2014-11-01,Chennai
25.43,27.27,24.13,88.53,5.81,4.87,100.53,2014-11-02,Chennai
25.15,27.23,23.62,84.66,2.24,3.87,100.56,2014-11-03,Chennai
25.45,28.88,22.77,81.57,0.14,3.37,100.51,2014-11-04,Chennai
24.83,29.51,21.35,72.23,0.0,2.91,100.59,2014-11-05,Chennai
25.33,30.33,20.77,72.1,0.0,3.04,100.48,2014-11-06,Chennai
25.77,29.91,22.36,76.67,0.0,2.69,100.49,2014-11-07,Chennai
25.58,29.61,21.0,78.42,0.03,2.41,100.5,2014-11-08,Chennai
25.53,30.01,22.32,75.74,2.42,2.25,100.54,2014-11-09,Chennai
25.25,29.46,21.55,78.71,0.11,1.81,100.57,2014-11-10,Chennai
25.94,28.83,23.37,85.63,8.13,2.53,100.53,2014-11-11,Chennai
25.49,27.49,24.56,89.46,23.18,3.91,100.49,2014-11-12,Chennai
25.52,26.66,24.78,91.23,43.55,4.58,100.56,2014-11-13,Chennai
25.96,28.18,24.41,88.91,12.76,2.56,100.74,2014-11-14,Chennai
25.7,28.67,23.03,84.75,0.68,2.98,100.7,2014-11-15,Chennai
25.02,28.51,21.96,83.36,0.19,2.99,100.66,2014-11-16,Chennai
24.98,28.38,22.6,81.31,0.0,3.14,100.7,2014-11-17,Chennai
25.21,28.45,22.51,82.56,0.01,3.61,100.79,2014-11-18,Chennai
25.59,28.56,23.63,80.8,0.12,3.49,100.8,2014-11-19,Chennai
25.65,28.7,23.41,78.71,0.12,3.38,100.71,2014-11-20,Chennai
25.39,28.55,23.3,79.38,0.04,2.88,100.68,2014-11-21,Chennai
24.9,28.11,22.66,78.1,0.08,2.98,100.67,2014-11-22,Chennai
24.67,28.0,21.88,80.32,0.0,3.16,100.67,2014-11-23,Chennai
24.73,27.74,22.87,79.63,0.0,3.68,100.67,2014-11-24,Chennai
24.68,27.75,22.51,76.06,0.06,4.02,100.64,2014-11-25,Chennai
24.3,27.63,21.8,77.12,0.08,3.83,100.48,2014-11-26,Chennai
24.26,27.88,21.98,76.56,0.08,3.86,100.49,2014-11-27,Chennai
23.71,26.34,21.51,80.58,2.46,4.32,100.55,2014-11-28,Chennai
23.97,26.45,22.0,83.38,2.74,4.37,100.56,2014-11-29,Chennai
24.71,27.24,23.19,79.08,2.16,4.6,100.55,2014-11-30,Chennai
25.05,28.4,22.83,77.83,0.07,3.88,100.59,2014-12-01,Chennai
24.21,27.63,21.68,78.66,0.0,3.12,100.71,2014-12-02,Chennai
23.42,27.64,19.72,76.15,0.0,2.82,100.72,2014-12-03,Chennai
23.5,27.71,19.79,74.12,0.0,2.15,100.76,2014-12-04,Chennai
23.47,27.15,20.59,74.0,0.0,2.15,100.81,2014-12-05,Chennai
23.9,27.32,20.81,78.93,0.0,2.97,100.75,2014-12-06,Chennai
24.84,28.19,22.43,82.3,0.09,2.78,100.68,2014-12-07,Chennai
25.34,28.42,23.16,84.02,0.16,2.62,100.7,2014-12-08,Chennai
25.22,27.62,23.42,88.35,21.15,2.4,100.75,2014-12-09,Chennai
24.9,27.18,23.42,91.14,30.65,2.24,100.71,2014-12-10,Chennai
24.81,27.34,22.73,90.02,21.54,2.69,100.71,2014-12-11,Chennai
25.06,27.43,23.32,85.61,5.64,3.07,100.76,2014-12-12,Chennai
25.08,27.73,22.95,83.13,7.78,3.37,100.79,2014-12-13,Chennai
25.12,28.08,22.88,82.47,0.41,2.79,100.79,2014-12-14,Chennai
24.88,27.91,22.29,85.95,0.48,2.89,100.76,2014-12-15,Chennai
25.52,27.91,23.95,85.67,2.22,4.25,100.78,2014-12-16,Chennai
25.47,28.16,23.79,81.73,5.04,4.73,100.8,2014-12-17,Chennai
25.2,27.82,23.56,82.22,1.7,4.86,100.87,2014-12-18,Chennai
24.66,27.32,22.81,81.57,0.78,5.0,100.99,2014-12-19,Chennai
23.6,26.38,21.77,77.77,0.0,3.8,100.89,2014-12-20,Chennai
23.61,26.95,20.96,80.76,0.02,3.72,100.7,2014-12-21,Chennai
24.03,27.22,21.8,81.46,0.17,3.7,100.66,2014-12-22,Chennai
24.24,27.47,22.05,82.91,0.05,3.63,100.72,2014-12-23,Chennai
24.04,27.11,22.05,82.05,0.0,3.67,100.87,2014-12-24,Chennai
23.57,27.07,21.06,78.54,0.0,4.12,100.87,2014-12-25,Chennai
22.98,26.35,20.0,76.7,0.0,3.79,100.68,2014-12-26,Chennai
23.22,25.34,21.27,80.09,0.2,4.06,100.66,2014-12-27,Chennai
24.12,26.24,22.75,87.7,6.15,4.57,100.62,2014-12-28,Chennai
23.84,26.05,22.56,91.42,30.05,6.38,100.37,2014-12-29,Chennai
24.73,27.93,22.45,87.98,3.12,5.23,100.19,2014-12-30,Chennai
24.82,28.57,22.38,86.08,0.39,3.86,100.16,2014-12-31,Chennai
24.57,28.22,21.27,84.66,0.23,1.59,100.37,2015-01-01,Chennai
25.12,28.12,22.65,86.96,0.22,2.35,100.63,2015-01-02,Chennai
25.11,28.14,22.76,86.51,0.04,2.15,100.77,2015-01-03,Chennai
24.95,28.32,22.55,83.45,0.0,1.99,100.78,2015-01-04,Chennai
24.49,28.05,21.68,84.16,0.01,2.33,100.75,2015-01-05,Chennai
24.15,27.74,21.19,83.61,0.0,2.37,100.78,2015-01-06,Chennai
23.98,28.02,20.54,81.01,0.0,2.35,100.74,2015-01-07,Chennai
24.16,27.88,21.46,80.44,0.0,1.37,100.78,2015-01-08,Chennai
23.5,27.02,20.58,80.34,0.0,2.35,100.93,2015-01-09,Chennai
22.36,26.75,18.58,73.02,0.0,2.92,100.96,2015-01-10,Chennai
22.51,26.73,19.14,73.83,0.0,3.11,100.97,2015-01-11,Chennai
22.51,26.92,19.12,70.26,0.0,3.2,100.92,2015-01-12,Chennai
22.37,27.05,18.48,71.15,0.0,2.82,100.84,2015-01-13,Chennai
22.46,26.8,19.07,71.61,0.0,2.4,100.82,2015-01-14,Chennai
22.98,27.19,19.69,77.72,0.0,2.24,100.82,2015-01-15,Chennai
23.66,27.68,20.52,81.27,0.04,3.04,100.85,2015-01-16,Chennai
23.61,27.88,20.61,78.31,0.0,2.93,100.89,2015-01-17,Chennai
23.31,27.8,20.23,73.53,0.0,2.8,100.94,2015-01-18,Chennai
23.12,27.42,20.18,72.95,0.0,3.12,100.9,2015-01-19,Chennai
22.9,27.31,19.48,75.19,0.0,2.91,101.07,2015-01-20,Chennai
22.91,27.28,19.41,74.38,0.04,3.19,101.2,2015-01-21,Chennai
23.6,28.04,20.13,79.93,0.23,3.24,101.13,2015-01-22,Chennai
24.14,28.01,21.45,81.38,1.8,3.2,100.94,2015-01-23,Chennai
24.19,27.96,21.51,78.17,1.43,3.36,100.94,2015-01-24,Chennai
23.5,28.15,20.08,71.97,0.05,3.49,101.05,2015-01-25,Chennai
23.84,28.24,20.33,71.73,0.01,3.2,100.97,2015-01-26,Chennai
24.38,28.78,21.5,72.3,0.0,3.3,100.82,2015-01-27,Chennai
24.09,28.44,20.6,75.28,0.01,2.9,100.72,2015-01-28,Chennai
24.67,29.08,21.12,73.9,0.0,2.78,100.78,2015-01-29,Chennai
24.34,28.76,21.2,74.08,0.0,2.95,100.96,2015-01-30,Chennai
24.04,28.89,20.17,76.75,0.0,3.25,100.98,2015-01-31,Chennai
24.0,28.48,20.54,78.93,0.01,3.14,100.97,2015-02-01,Chennai
24.01,28.52,20.9,76.94,0.0,3.58,101.06,2015-02-02,Chennai
24.3,28.7,21.42,72.62,0.01,3.77,101.23,2015-02-03,Chennai
24.4,28.8,21.77,73.45,0.0,3.58,101.15,2015-02-04,Chennai
24.42,28.96,21.57,72.56,0.0,3.01,100.98,2015-02-05,Chennai
24.5,29.53,20.81,70.08,0.0,2.91,100.94,2015-02-06,Chennai
24.38,28.47,21.24,67.93,0.0,2.94,100.91,2015-02-07,Chennai
24.59,29.23,21.6,67.27,0.0,2.71,100.85,2015-02-08,Chennai
24.18,28.73,20.88,67.86,0.0,3.09,100.88,2015-02-09,Chennai
24.06,27.94,21.11,72.75,0.0,3.14,100.94,2015-02-10,Chennai
24.96,29.18,21.86,77.87,0.02,3.38,100.83,2015-02-11,Chennai
25.44,30.28,22.04,73.14,0.0,3.08,100.79,2015-02-12,Chennai
24.97,31.08,21.23,70.96,0.0,2.05,100.77,2015-02-13,Chennai
25.22,32.0,20.3,69.66,0.0,2.11,100.64,2015-02-14,Chennai
25.34,31.85,20.16,70.49,0.0,2.42,100.67,2015-02-15,Chennai
25.42,31.54,20.87,71.84,0.0,2.25,100.79,2015-02-16,Chennai
25.24,31.22,21.07,70.46,0.0,2.14,100.74,2015-02-17,Chennai
25.0,31.44,19.76,69.46,0.0,2.69,100.7,2015-02-18,Chennai
25.05,31.29,20.56,67.96,0.0,2.59,100.69,2015-02-19,Chennai
25.18,31.49,21.02,70.72,0.0,2.79,100.76,2015-02-20,Chennai
25.51,31.51,21.54,70.62,0.0,2.6,100.77,2015-02-21,Chennai
25.49,31.37,21.66,67.74,0.0,2.77,100.81,2015-02-22,Chennai
25.39,31.58,21.36,68.16,0.0,2.67,100.83,2015-02-23,Chennai
25.21,32.0,20.75,62.17,0.0,2.26,100.72,2015-02-24,Chennai
25.6,31.94,20.65,64.79,0.0,2.34,100.58,2015-02-25,Chennai
26.51,31.88,22.66,71.2,0.0,2.64,100.46,2015-02-26,Chennai
27.42,33.53,23.64,69.57,0.0,2.57,100.47,2015-02-27,Chennai
27.29,32.06,23.91,70.43,0.33,3.13,100.5,2015-02-28,Chennai
27.37,32.28,24.13,68.49,0.17,3.63,100.54,2015-03-01,Chennai
27.47,32.17,24.28,69.49,0.46,3.34,100.64,2015-03-02,Chennai
27.19,31.59,24.19,71.63,0.87,1.94,100.61,2015-03-03,Chennai
28.53,34.11,24.87,67.54,0.93,2.78,100.55,2015-03-04,Chennai
28.56,33.91,24.61,70.93,0.04,2.96,100.64,2015-03-05,Chennai
28.32,33.26,25.09,70.01,0.04,2.75,100.76,2015-03-06,Chennai
28.29,33.84,24.84,67.89,0.01,2.74,100.73,2015-03-07,Chennai
27.84,32.97,24.27,68.77,0.0,2.74,100.81,2015-03-08,Chennai
27.73,32.7,24.48,68.29,0.0,2.75,100.9,2015-03-09,Chennai
27.01,32.38,23.22,64.52,0.0,3.21,100.88,2015-03-10,Chennai
26.86,31.93,23.02,68.07,0.0,3.17,100.85,2015-03-11,Chennai
27.74,32.86,24.2,69.11,0.01,3.41,100.84,2015-03-12,Chennai
27.8,32.84,24.39,68.86,0.01,3.05,100.81,2015-03-13,Chennai
27.74,33.3,23.58,67.35,0.0,3.12,100.87,2015-03-14,Chennai
27.5,32.87,24.01,68.72,0.0,2.82,100.85,2015-03-15,Chennai
27.55,33.57,22.99,67.95,0.0,2.73,100.86,2015-03-16,Chennai
27.64,33.9,23.21,62.06,0.0,1.99,100.74,2015-03-17,Chennai
28.15,35.99,21.45,57.32,0.0,2.45,100.52,2015-03-18,Chennai
28.34,35.62,22.82,61.77,0.0,3.03,100.6,2015-03-19,Chennai
28.22,34.67,23.52,65.29,0.0,2.6,100.72,2015-03-20,Chennai
28.77,35.88,22.87,60.16,0.0,2.36,100.79,2015-03-21,Chennai
29.46,36.7,23.13,58.51,0.0,2.51,100.66,2015-03-22,Chennai
29.8,36.8,24.08,61.23,0.0,2.88,100.47,2015-03-23,Chennai
29.37,35.97,24.32,65.31,0.0,3.41,100.44,2015-03-24,Chennai
29.1,35.15,24.45,65.72,0.0,3.56,100.56,2015-03-25,Chennai
29.13,35.39,24.63,63.63,0.0,2.98,100.72,2015-03-26,Chennai
29.03,35.27,25.09,63.59,0.0,2.84,100.76,2015-03-27,Chennai
29.06,35.24,24.63,65.62,0.01,2.6,100.64,2015-03-28,Chennai
29.16,35.07,24.92,65.79,0.0,3.03,100.52,2015-03-29,Chennai
29.2,34.75,25.24,67.06,0.0,3.32,100.49,2015-03-30,Chennai
29.11,33.46,26.01,69.48,0.01,2.98,100.53,2015-03-31,Chennai
29.98,36.02,25.84,64.71,0.01,3.15,100.49,2015-04-01,Chennai
30.72,37.32,26.27,62.73,0.01,3.89,100.34,2015-04-02,Chennai
31.65,38.49,26.4,61.95,0.01,4.03,100.12,2015-04-03,Chennai
31.39,37.14,27.57,63.67,0.02,4.13,99.98,2015-04-04,Chennai
31.29,37.61,27.64,62.92,0.01,4.59,100.06,2015-04-05,Chennai
30.63,36.41,27.2,63.8,0.0,4.91,100.18,2015-04-06,Chennai
30.31,36.11,26.7,66.61,0.0,4.34,100.26,2015-04-07,Chennai
30.03,34.84,26.88,69.39,0.02,3.89,100.42,2015-04-08,Chennai
29.78,34.19,26.97,68.71,0.02,3.47,100.48,2015-04-09,Chennai
30.03,35.61,26.1,63.77,0.0,3.48,100.51,2015-04-10,Chennai
30.1,36.39,25.45,63.0,0.01,3.67,100.53,2015-04-11,Chennai
29.15,33.61,26.22,65.85,0.54,2.93,100.7,2015-04-12,Chennai
27.67,30.84,25.34,63.71,9.65,2.34,100.76,2015-04-13,Chennai
27.35,31.76,23.25,70.63,7.83,3.02,100.57,2015-04-14,Chennai
27.21,29.69,25.64,79.73,36.86,2.53,100.61,2015-04-15,Chennai
27.81,30.97,25.32,76.85,16.37,2.23,100.69,2015-04-16,Chennai
28.23,32.48,25.14,73.96,0.62,2.33,100.5,2015-04-17,Chennai
28.69,33.93,25.05,71.55,0.46,2.11,100.29,2015-04-18,Chennai
29.06,34.14,25.05,71.53,0.0,2.44,100.31,2015-04-19,Chennai
29.16,34.1,25.18,71.85,0.04,2.6,100.46,2015-04-20,Chennai
28.87,32.56,26.35,76.76,0.14,2.72,100.44,2015-04-21,Chennai
29.95,35.62,26.12,71.18,0.15,4.17,100.35,2015-04-22,Chennai
30.83,36.85,26.09,68.87,0.2,4.41,100.29,2015-04-23,Chennai
29.42,33.01,27.17,76.44,6.63,3.68,100.43,2015-04-24,Chennai
29.4,33.88,26.55,71.39,3.67,3.72,100.34,2015-04-25,Chennai
29.57,33.98,26.48,69.23,0.06,3.4,100.42,2015-04-26,Chennai
29.58,34.33,26.05,69.65,0.04,3.09,100.52,2015-04-27,Chennai
29.81,35.53,25.51,69.44,0.01,3.57,100.41,2015-04-28,Chennai
30.2,35.87,26.27,70.61,0.09,4.31,100.33,2015-04-29,Chennai
30.68,36.74,26.51,69.2,0.16,3.99,100.33,2015-04-30,Chennai
29.86,33.92,27.11,73.94,0.18,3.96,100.29,2015-05-01,Chennai
30.47,36.35,26.39,70.93,0.79,4.26,100.23,2015-05-02,Chennai
29.58,33.23,27.06,75.67,0.78,3.4,100.29,2015-05-03,Chennai
29.28,32.83,26.95,76.59,0.23,3.27,100.37,2015-05-04,Chennai
29.89,34.58,26.44,68.69,0.17,2.5,100.32,2015-05-05,Chennai
29.81,34.08,26.58,71.16,0.18,2.89,100.23,2015-05-06,Chennai
30.24,34.9,26.61,71.02,0.23,2.94,100.29,2015-05-07,Chennai
31.06,36.24,26.84,67.0,0.22,2.96,100.16,2015-05-08,Chennai
30.7,35.17,27.43,70.59,0.12,3.87,100.04,2015-05-09,Chennai
30.83,35.74,27.48,65.8,0.36,2.76,100.08,2015-05-10,Chennai
30.61,35.34,27.17,59.17,1.18,2.03,100.31,2015-05-11,Chennai
30.47,35.01,27.05,62.01,0.12,2.97,100.28,2015-05-12,Chennai
29.19,32.31,27.16,68.05,2.29,2.19,100.25,2015-05-13,Chennai
28.01,29.65,27.0,83.89,10.8,4.63,100.2,2015-05-14,Chennai
28.75,31.2,26.67,79.06,5.53,1.81,100.28,2015-05-15,Chennai
29.07,32.29,27.17,76.66,3.63,2.62,100.16,2015-05-16,Chennai
29.28,33.36,26.67,73.9,2.58,3.48,100.01,2015-05-17,Chennai
31.26,36.87,26.3,66.18,0.16,3.09,99.93,2015-05-18,Chennai
31.68,37.48,26.93,64.66,0.78,4.33,99.95,2015-05-19,Chennai
30.99,34.72,27.56,70.42,0.41,3.87,99.99,2015-05-20,Chennai
32.46,38.61,27.3,61.63,0.06,4.48,99.93,2015-05-21,Chennai
30.78,34.98,27.74,65.84,0.02,4.58,100.09,2015-05-22,Chennai
31.72,36.9,27.44,60.58,0.01,3.37,100.0,2015-05-23,Chennai
31.86,37.64,27.91,61.45,0.24,4.38,100.05,2015-05-24,Chennai
32.91,39.69,28.06,57.87,0.02,4.16,99.99,2015-05-25,Chennai
30.67,33.73,27.91,59.68,0.76,3.85,100.08,2015-05-26,Chennai
28.02,29.25,26.49,77.84,7.29,5.55,100.12,2015-05-27,Chennai
29.73,35.13,25.24,66.21,5.4,4.48,99.92,2015-05-28,Chennai
31.02,37.54,25.92,66.49,0.44,3.32,99.89,2015-05-29,Chennai
30.1,34.02,26.72,72.99,0.24,2.89,100.03,2015-05-30,Chennai
31.21,36.13,27.51,69.17,0.38,4.56,99.93,2015-05-31,Chennai
29.74,32.53,27.58,72.77,0.36,2.48,99.95,2015-06-01,Chennai
30.82,35.75,26.34,67.63,3.4,2.4,99.99,2015-06-02,Chennai
29.91,33.32,26.96,71.2,0.4,2.16,99.97,2015-06-03,Chennai
29.66,32.65,27.4,75.89,0.53,3.46,100.02,2015-06-04,Chennai
29.41,32.36,26.98,76.51,0.44,3.86,100.13,2015-06-05,Chennai
29.89,33.58,26.9,72.78,0.2,3.04,100.08,2015-06-06,Chennai
30.5,34.81,27.06,69.53,0.17,3.71,99.99,2015-06-07,Chennai
30.84,35.47,26.86,63.67,0.16,3.47,100.04,2015-06-08,Chennai
30.44,34.43,27.32,66.06,2.71,2.61,100.11,2015-06-09,Chennai
30.33,34.67,26.96,68.3,2.01,2.76,100.05,2015-06-10,Chennai
30.85,35.9,26.82,67.25,5.49,3.14,99.97,2015-06-11,Chennai
28.03,29.76,27.08,81.01,14.71,2.33,100.07,2015-06-12,Chennai
29.96,33.77,26.4,71.06,3.82,2.06,99.98,2015-06-13,Chennai
30.03,34.32,26.35,68.53,4.4,2.66,99.91,2015-06-14,Chennai
30.18,35.55,25.72,59.61,0.77,4.6,99.87,2015-06-15,Chennai
29.47,33.95,26.03,62.22,3.52,3.83,99.87,2015-06-16,Chennai
29.02,33.79,25.72,65.98,2.08,3.75,99.79,2015-06-17,Chennai
28.24,32.53,25.61,66.95,1.85,5.05,99.81,2015-06-18,Chennai
28.88,33.08,24.94,66.65,1.21,4.47,99.84,2015-06-19,Chennai
30.85,37.1,25.85,57.8,0.09,5.47,99.71,2015-06-20,Chennai
30.12,34.85,26.18,59.95,0.11,5.83,99.79,2015-06-21,Chennai
30.5,35.7,26.35,61.22,0.0,5.51,99.87,2015-06-22,Chennai
30.79,36.09,26.29,65.01,0.26,4.9,99.96,2015-06-23,Chennai
30.53,34.64,26.62,66.0,0.11,4.7,100.08,2015-06-24,Chennai
31.26,36.49,26.55,62.3,0.23,5.06,100.0,2015-06-25,Chennai
31.44,36.23,26.83,59.39,0.09,5.17,99.91,2015-06-26,Chennai
31.16,37.04,26.73,59.03,5.23,4.87,99.94,2015-06-27,Chennai
30.65,35.72,26.33,66.02,3.95,3.8,100.11,2015-06-28,Chennai
30.69,35.86,26.49,65.91,2.86,3.56,100.22,2015-06-29,Chennai
30.65,35.88,27.13,64.9,0.53,3.61,100.22,2015-06-30,Chennai
30.92,36.56,26.36,64.06,0.38,3.25,100.22,2015-07-01,Chennai
31.23,36.49,27.22,62.57,0.62,2.96,100.25,2015-07-02,Chennai
30.85,35.29,27.34,66.31,2.35,2.77,100.23,2015-07-03,Chennai
31.26,36.15,27.23,65.59,0.48,3.15,100.13,2015-07-04,Chennai
31.7,36.35,27.54,60.2,0.02,2.9,99.94,2015-07-05,Chennai
32.33,37.99,27.22,53.29,0.01,3.26,99.85,2015-07-06,Chennai
32.16,37.35,27.81,51.49,0.02,4.05,99.79,2015-07-07,Chennai
31.93,37.73,27.3,55.17,0.13,3.8,99.92,2015-07-08,Chennai
32.96,38.61,28.29,53.68,1.1,3.53,99.95,2015-07-09,Chennai
31.48,34.82,28.64,59.36,3.35,4.83,99.85,2015-07-10,Chennai
31.39,36.38,26.84,60.53,1.5,3.48,99.87,2015-07-11,Chennai
31.67,37.38,27.24,58.63,0.49,3.14,99.91,2015-07-12,Chennai
32.25,37.66,27.27,57.98,1.3,3.15,99.85,2015-07-13,Chennai
31.85,36.36,28.09,61.07,3.62,2.32,99.78,2015-07-14,Chennai
30.79,34.74,27.59,67.42,1.61,2.14,99.68,2015-07-15,Chennai
31.18,35.47,27.46,63.67,2.06,2.43,99.62,2015-07-16,Chennai
31.14,36.95,26.56,61.71,5.36,3.63,99.69,2015-07-17,Chennai
31.09,37.24,26.55,63.06,1.86,3.08,99.81,2015-07-18,Chennai
29.93,34.95,26.59,65.82,10.85,4.62,99.87,2015-07-19,Chennai
30.65,37.38,25.35,62.87,2.71,3.42,99.78,2015-07-20,Chennai
30.31,35.17,26.15,65.7,2.06,3.09,99.81,2015-07-21,Chennai
29.6,34.44,26.32,70.83,12.32,3.41,99.97,2015-07-22,Chennai
29.07,33.54,26.13,74.54,7.44,3.91,100.11,2015-07-23,Chennai
30.31,35.91,26.13,67.3,1.46,3.51,100.18,2015-07-24,Chennai
29.96,34.76,26.39,67.23,2.66,2.95,100.15,2015-07-25,Chennai
29.13,32.7,25.75,68.19,4.39,2.7,100.22,2015-07-26,Chennai
30.06,35.81,25.14,65.64,2.19,2.57,100.24,2015-07-27,Chennai
